purchaseID|customerID|orderPrice|purchaseDate
2575|2585|54.28|30/12/2018
2576|1855|17.02|12/04/2018
2577|251|114.82|26/04/2019
2578|2308|162.70|19/04/2018
2579|2017|168.03|11/04/2018
2580|1237|176.95|13/09/2018
2581|1345|160.77|04/05/2018
2582|2768|70.79|11/10/2019
2583|1051|132.92|16/01/2019
2584|41|122.49|02/02/2018
2585|2408|19.69|04/03/2019
2586|2226|172.35|06/05/2019
2587|2842|69.74|18/09/2019
2588|552|143.75|14/01/2019
2589|174|6.92|22/04/2018
2590|1460|98.48|05/08/2019
2591|219|133.24|10/10/2018
2592|2775|13.82|17/02/2019
2593|2585|105.09|06/05/2018
2594|1698|100.73|18/09/2018
2595|2120|62.11|15/07/2018
2596|2669|118.26|15/12/2018
2597|511|133.62|25/08/2019
2598|2766|16.74|20/09/2019
2599|326|134.09|13/08/2019
2600|1657|173.49|16/11/2018
2601|992|99.50|06/01/2018
2602|1815|34.46|25/01/2018
2603|1610|51.55|24/02/2018
2604|146|162.10|21/01/2018
2605|2039|72.58|10/05/2019
2606|683|92.77|04/03/2019
2607|1196|171.04|12/01/2019
2608|1846|8.82|05/12/2018
2609|2935|50.25|06/07/2018
2610|82|124.68|15/11/2018
2611|681|97.03|03/12/2018
2612|1781|16.76|05/11/2019
2613|2507|86.68|11/02/2019
2614|1916|64.92|03/12/2017
2615|1396|8.29|24/12/2017
2616|1207|81.17|18/11/2019
2617|824|93.45|03/02/2019
2618|245|5.37|25/05/2018
2619|1762|186.30|10/06/2018
2620|1150|55.65|26/04/2019
2621|1781|183.72|07/02/2019
2622|2373|190.47|14/10/2018
2623|1614|118.65|22/06/2018
2624|214|143.70|28/02/2019
2625|1052|194.08|11/02/2018
2626|605|154.47|01/02/2018
2627|1538|10.55|04/08/2018
2628|1991|113.03|04/09/2018
2629|2094|135.51|06/06/2019
2630|1254|83.90|18/06/2019
2631|179|191.00|12/11/2018
2632|1572|92.68|26/09/2018
2633|2971|104.69|08/09/2019
2634|24|9.99|28/01/2019
2635|1453|108.53|28/10/2018
2636|2171|36.85|17/03/2019
2637|2864|84.22|08/01/2018
2638|1521|121.97|28/02/2019
2639|1722|163.27|11/06/2019
2640|592|171.62|07/11/2018
2641|184|92.64|27/02/2018
2642|1123|139.82|07/09/2018
2643|1804|51.28|31/12/2017
2644|719|2.15|08/03/2019
2645|1719|82.62|14/03/2019
2646|371|173.46|30/10/2018
2647|1751|177.02|19/03/2018
2648|2261|157.35|24/04/2018
2649|2069|36.85|20/09/2019
2650|2746|87.19|08/01/2018
2651|1536|21.68|18/07/2019
2652|2325|162.80|26/03/2018
2653|2069|138.08|14/02/2019
2654|1765|124.74|04/04/2018
2655|2777|93.68|16/10/2019
2656|1007|17.73|26/03/2019
2657|1711|65.10|10/02/2019
2658|2186|106.85|25/01/2018
2659|1968|80.63|27/03/2018
2660|2682|5.27|28/06/2018
2661|2489|18.16|21/09/2019
2662|2338|152.81|04/10/2018
2663|2294|194.45|25/10/2018
2664|1612|75.25|03/05/2018
2665|101|187.58|06/02/2018
2666|1117|62.84|03/05/2018
2667|665|144.26|17/09/2019
2668|2179|37.82|25/02/2018
2669|987|62.17|19/01/2018
2670|2049|18.80|17/08/2019
2671|789|70.51|03/07/2018
2672|1617|184.74|11/03/2018
2673|315|71.54|06/08/2019
2674|602|84.75|07/12/2018
2675|2133|190.72|21/10/2018
2676|333|28.38|31/07/2018
2677|2218|2.04|26/12/2018
2678|1272|110.79|06/08/2018
2679|1388|9.77|13/07/2018
2680|2740|40.78|22/05/2019
2681|1259|94.12|21/11/2018
2682|2822|71.20|16/10/2019
2683|2131|168.99|30/12/2017
2684|110|74.61|21/01/2019
2685|1983|55.59|18/03/2018
2686|2572|141.24|12/07/2018
2687|17|158.47|01/01/2018
2688|64|192.23|24/07/2018
2689|2999|119.00|17/07/2019
2690|177|199.49|06/08/2018
2691|915|44.01|15/06/2019
2692|879|185.55|13/06/2019
2693|1935|101.96|20/04/2019
2694|2092|19.20|25/03/2018
2695|999|40.21|11/08/2019
2696|226|104.23|06/03/2019
2697|1208|54.08|25/09/2018
2698|2687|43.91|03/01/2019
2699|672|85.17|10/10/2018
2700|1359|107.54|16/02/2018
2701|546|25.73|05/07/2018
2702|442|51.60|18/11/2018
2703|2126|189.52|04/10/2018
2704|759|81.85|22/02/2018
2705|1358|23.78|20/01/2019
2706|2844|44.60|16/12/2018
2707|854|61.17|17/03/2019
2708|2528|51.01|21/11/2018
2709|547|94.72|18/10/2019
2710|153|86.91|15/10/2019
2711|2848|40.68|19/12/2018
2712|1627|170.57|25/05/2019
2713|1652|127.39|13/02/2018
2714|358|149.24|27/02/2019
2715|1414|61.52|10/02/2019
2716|169|168.77|02/08/2018
2717|2707|74.44|05/01/2019
2718|2922|78.45|03/03/2018
2719|1096|189.06|04/12/2018
2720|2301|175.77|20/10/2019
2721|1575|115.49|28/11/2017
2722|217|88.24|17/08/2018
2723|705|197.55|17/05/2018
2724|883|116.63|15/08/2019
2725|1091|92.19|16/03/2018
2726|1300|43.75|14/02/2018
2727|390|174.68|05/01/2018
2728|1717|132.07|22/02/2019
2729|408|142.22|27/09/2019
2730|839|156.28|31/12/2017
2731|2964|152.05|14/01/2018
2732|1064|152.81|06/01/2019
2733|2531|114.81|13/05/2019
2734|1110|163.75|30/04/2019
2735|2967|46.87|17/04/2019
2736|2933|22.27|14/05/2018
2737|71|97.83|23/09/2019
2738|725|26.37|29/10/2019
2739|1701|37.66|21/11/2018
2740|2936|69.99|23/02/2019
2741|1310|16.91|23/10/2019
2742|989|166.36|21/06/2019
2743|2914|31.68|26/08/2018
2744|1969|34.88|20/04/2019
2745|1088|107.66|25/04/2018
2746|1376|174.65|25/07/2018
2747|1596|136.01|24/04/2019
2748|2752|22.90|18/08/2018
2749|2313|198.14|15/08/2019
2750|1814|179.70|11/03/2018
2751|525|190.43|02/01/2019
2752|678|93.27|26/01/2019
2753|1980|12.80|21/09/2018
2754|2198|15.74|24/10/2018
2755|1989|21.21|21/12/2017
2756|1259|184.61|14/09/2018
2757|1998|71.80|29/04/2018
2758|864|55.06|05/01/2019
2759|1631|9.98|20/11/2019
2760|1185|180.49|18/08/2018
2761|728|8.35|01/07/2018
2762|2830|16.17|03/12/2017
2763|2769|199.56|26/07/2019
2764|1735|116.62|27/06/2018
2765|2165|136.14|04/04/2018
2766|2155|42.81|18/09/2019
2767|812|59.87|22/04/2019
2768|95|46.02|30/12/2017
2769|655|171.68|30/06/2019
2770|1238|170.44|27/11/2017
2771|2677|101.37|17/11/2018
2772|230|36.44|20/11/2019
2773|1002|101.11|08/05/2019
2774|1084|16.60|13/04/2018
2775|2510|57.35|09/09/2018
2776|1007|7.10|16/03/2018
2777|1211|152.02|27/05/2019
2778|2252|51.44|27/11/2018
2779|536|75.26|09/11/2019
2780|980|83.07|17/03/2019
2781|11|87.43|21/02/2018
2782|2347|63.77|25/05/2019
2783|2623|199.41|14/06/2019
2784|107|87.21|05/05/2019
2785|1528|64.78|17/07/2018
2786|2852|28.00|11/12/2018
2787|2801|41.33|01/11/2019
2788|183|192.36|21/12/2017
2789|2360|152.44|21/03/2019
2790|972|179.83|07/07/2018
2791|1929|94.14|22/04/2018
2792|416|65.30|08/04/2018
2793|693|165.55|16/07/2019
2794|985|106.46|25/05/2018
2795|238|79.05|14/07/2018
2796|470|72.56|03/12/2017
2797|1404|42.59|01/03/2019
2798|592|124.86|24/12/2017
2799|1221|104.83|27/10/2018
2800|62|170.43|28/11/2017
2801|815|7.71|12/05/2019
2802|2488|113.59|23/02/2018
2803|2238|172.21|13/06/2018
2804|2371|115.86|06/05/2018
2805|1144|60.61|16/07/2018
2806|995|124.47|18/05/2018
2807|2601|9.34|08/01/2019
2808|110|65.51|22/02/2019
2809|2524|171.09|10/05/2018
2810|107|86.08|16/03/2019
2811|1289|149.66|29/05/2018
2812|1901|21.43|17/09/2019
2813|2227|89.93|19/04/2019
2814|1717|89.96|09/04/2019
2815|963|165.34|16/07/2018
2816|838|17.56|06/03/2019
2817|1210|150.70|12/03/2019
2818|2779|139.35|11/03/2019
2819|1394|9.70|29/12/2018
2820|56|194.93|24/05/2018
2821|2367|12.99|06/12/2018
2822|124|152.25|01/01/2018
2823|170|162.86|26/01/2018
2824|2828|95.82|02/06/2018
2825|2232|149.14|04/10/2019
2826|1401|80.47|11/03/2019
2827|957|15.39|02/03/2018
2828|1911|15.08|24/11/2017
2829|1994|63.35|22/02/2019
2830|928|34.33|08/12/2017
2831|2962|105.64|08/08/2019
2832|310|82.67|12/02/2018
2833|1723|25.27|02/04/2018
2834|2629|128.77|01/04/2018
2835|1165|152.77|24/02/2018
2836|144|155.45|07/04/2019
2837|1082|184.33|18/11/2018
2838|1081|186.00|20/02/2018
2839|2858|58.44|02/12/2017
2840|846|164.68|27/12/2017
2841|2560|16.77|09/02/2019
2842|2571|153.31|20/10/2019
2843|259|104.21|20/07/2019
2844|1244|91.84|17/08/2019
2845|1091|38.60|17/09/2019
2846|2170|37.73|27/06/2019
2847|709|65.63|23/11/2018
2848|2495|62.60|10/07/2019
2849|2816|35.02|26/11/2018
2850|623|20.20|27/12/2017
2851|2152|182.28|25/04/2018
2852|2232|172.44|05/01/2018
2853|1933|135.83|02/10/2018
2854|913|91.92|08/06/2018
2855|816|11.99|20/10/2018
2856|630|172.34|08/03/2019
2857|1148|5.80|22/10/2018
2858|422|90.84|26/02/2018
2859|1397|117.17|10/12/2017
2860|213|73.34|19/07/2019
2861|922|33.61|16/09/2018
2862|1759|40.90|09/09/2019
2863|2022|2.52|08/07/2018
2864|1661|51.46|24/01/2018
2865|403|30.93|14/11/2019
2866|505|92.58|21/10/2019
2867|442|31.72|05/07/2018
2868|2419|141.41|14/04/2018
2869|123|166.15|29/11/2017
2870|147|108.80|19/09/2018
2871|691|18.78|21/04/2019
2872|1252|148.10|06/10/2019
2873|151|187.59|23/01/2018
2874|1003|112.41|24/05/2019
2875|2930|35.18|30/10/2018
2876|2604|136.12|02/03/2019
2877|632|172.75|29/11/2018
2878|2023|45.34|24/07/2018
2879|1979|169.71|01/09/2018
2880|617|34.96|10/09/2019
2881|2299|111.57|11/04/2019
2882|2410|90.29|23/02/2018
2883|1457|25.95|18/12/2017
2884|552|75.43|31/10/2019
2885|2597|153.81|19/05/2019
2886|2395|119.42|07/11/2019
2887|1443|168.14|20/07/2018
2888|2317|77.61|27/11/2018
2889|1686|171.20|09/08/2018
2890|2448|199.94|01/08/2018
2891|1395|177.50|10/07/2019
2892|2702|178.53|07/11/2018
2893|1555|79.69|29/10/2018
2894|561|179.64|04/12/2017
2895|2007|63.59|10/02/2018
2896|2940|143.17|23/04/2018
2897|1883|152.27|14/11/2019
2898|2821|29.41|18/04/2018
2899|1986|3.90|10/10/2018
2900|1438|37.24|19/01/2018
2901|362|188.97|10/08/2018
2902|1009|34.73|30/05/2018
2903|1519|131.65|06/07/2018
2904|693|78.99|15/10/2019
2905|2153|194.51|12/03/2019
2906|1918|192.53|29/11/2018
2907|2612|154.24|11/07/2019
2908|2118|121.78|21/09/2019
2909|253|53.83|09/07/2018
2910|665|56.62|09/01/2019
2911|844|165.00|23/10/2018
2912|741|148.42|24/01/2018
2913|723|103.54|22/02/2019
2914|15|121.28|03/08/2018
2915|117|104.62|11/12/2017
2916|751|57.08|07/11/2018
2917|2020|190.11|11/01/2018
2918|1064|31.78|28/03/2018
2919|2826|175.42|16/11/2019
2920|2930|166.41|15/10/2018
2921|715|198.36|08/01/2018
2922|1364|16.87|10/04/2019
2923|244|4.40|01/08/2019
2924|370|195.19|02/08/2019
2925|1246|171.80|23/12/2017
2926|87|26.71|02/02/2019
2927|1579|56.62|14/05/2019
2928|1185|44.69|21/12/2017
2929|1537|145.75|09/03/2018
2930|1842|37.97|29/04/2019
2931|1293|147.07|15/10/2018
2932|415|113.41|31/12/2017
2933|3004|19.12|04/02/2019
2934|2640|98.91|08/08/2019
2935|559|81.44|20/02/2018
2936|1232|143.77|18/06/2018
2937|351|94.58|25/07/2019
2938|841|94.50|05/05/2018
2939|1377|79.95|29/06/2019
2940|992|72.87|16/05/2018
2941|1674|75.37|15/12/2018
2942|338|94.46|20/04/2018
2943|2611|102.69|04/09/2019
2944|2089|143.55|05/05/2018
2945|1837|89.03|11/12/2018
2946|1927|73.86|29/07/2018
2947|2743|52.99|22/08/2019
2948|1519|158.65|29/10/2019
2949|2333|174.76|21/03/2019
2950|1061|37.91|05/12/2017
2951|1559|192.61|07/07/2018
2952|675|120.98|16/08/2019
2953|730|20.94|30/08/2018
2954|1647|30.91|09/07/2019
2955|507|38.39|27/11/2018
2956|828|72.67|16/06/2019
2957|2453|4.21|20/06/2018
2958|716|138.15|17/09/2018
2959|1302|61.63|22/12/2017
2960|1369|192.11|08/02/2018
2961|368|192.61|02/05/2019
2962|1412|188.14|01/04/2018
2963|1218|127.84|12/12/2018
2964|837|68.67|26/07/2019
2965|1434|149.84|07/12/2017
2966|934|194.87|23/02/2019
2967|2805|127.49|04/03/2018
2968|1268|173.79|14/02/2018
2969|1075|68.89|27/10/2018
2970|1434|66.69|07/07/2019
2971|1082|103.40|25/04/2018
2972|2137|109.31|02/05/2018
2973|891|177.19|25/06/2019
2974|2048|168.95|01/08/2018
2975|1504|131.88|23/05/2018
2976|1923|34.35|24/10/2018
2977|2520|16.32|30/01/2018
2978|2186|107.49|26/09/2018
2979|2284|172.80|03/04/2018
2980|2424|6.60|07/02/2019
2981|2919|47.28|28/07/2019
2982|2135|134.62|14/03/2018
2983|1859|164.62|19/06/2018
2984|2664|70.22|07/02/2018
2985|383|161.69|14/11/2018
2986|1403|77.05|23/01/2018
2987|2860|6.31|07/04/2018
2988|2398|56.25|08/11/2018
2989|1429|31.37|22/11/2017
2990|1968|181.19|28/08/2019
2991|2979|138.60|01/05/2018
2992|2842|64.10|22/08/2018
2993|2878|149.93|29/04/2019
2994|34|4.17|07/03/2019
2995|3002|155.96|19/12/2017
2996|669|123.08|07/09/2019
2997|294|109.73|23/07/2019
2998|908|73.49|22/06/2019
2999|699|22.58|12/03/2018
3000|1995|72.45|21/07/2019
3001|2202|30.44|06/02/2019
3002|1928|21.32|19/10/2018
3003|775|131.79|19/12/2018
3004|585|91.39|23/06/2018
3005|996|46.53|02/11/2019
3006|265|71.40|20/03/2019
3007|1120|119.52|15/03/2019
3008|2526|81.30|26/08/2019
3009|2129|140.08|22/05/2019
3010|2342|43.15|05/12/2018
3011|1297|153.08|01/10/2018
3012|2219|147.55|14/08/2018
3013|2480|169.20|02/09/2018
3014|1947|146.29|24/05/2019
3015|2019|90.95|08/07/2019
3016|2206|118.96|22/06/2019
3017|894|170.44|08/06/2019
3018|1181|24.62|10/09/2019
3019|883|190.27|25/02/2018
3020|2238|72.54|18/06/2018
3021|1429|120.03|16/11/2019
3022|796|43.30|12/01/2018
3023|2461|74.21|26/05/2018
3024|724|181.01|26/12/2018
3025|1435|13.08|22/12/2017
3026|311|49.11|17/07/2018
3027|575|41.24|02/10/2019
3028|2573|60.85|16/09/2019
3029|1860|110.67|08/02/2019
3030|2747|59.16|03/09/2019
3031|2558|44.93|27/11/2018
3032|2560|6.86|27/05/2019
3033|969|35.72|04/05/2018
3034|953|71.46|05/02/2019
3035|1432|27.71|20/01/2019
3036|677|115.42|28/12/2018
3037|1762|35.11|27/08/2018
3038|1689|163.62|24/09/2019
3039|1448|176.73|31/10/2018
3040|527|186.29|19/09/2019
3041|1768|175.66|06/05/2018
3042|2770|17.00|25/07/2018
3043|1325|54.37|18/01/2018
3044|32|79.81|09/06/2018
3045|1618|83.10|03/11/2018
3046|2394|129.97|06/05/2019
3047|1228|132.70|22/10/2018
3048|1508|70.65|03/04/2019
3049|2157|19.25|29/11/2017
3050|1668|190.50|29/04/2019
3051|1013|154.27|24/01/2019
3052|2803|116.65|01/04/2019
3053|684|58.85|04/02/2018
3054|226|113.84|22/12/2017
3055|2081|180.56|15/02/2019
3056|2074|179.87|16/03/2019
3057|330|125.81|27/04/2018
3058|421|43.97|27/01/2018
3059|2120|144.52|02/07/2019
3060|729|109.22|25/10/2019
3061|2190|68.11|29/07/2019
3062|2757|145.72|12/04/2019
3063|2249|145.50|04/11/2018
3064|779|78.64|15/04/2018
3065|2987|58.90|02/06/2018
3066|249|161.47|21/10/2019
3067|1588|196.59|03/12/2018
3068|2081|151.05|08/11/2019
3069|181|106.97|11/08/2019
3070|1526|132.76|22/06/2019
3071|2806|140.06|31/08/2019
3072|1877|75.43|29/08/2019
3073|2642|92.72|15/05/2019
3074|1964|118.50|16/03/2019
3075|557|17.88|23/05/2019
3076|178|125.56|29/12/2018
3077|319|103.49|06/04/2019
3078|1920|14.64|29/05/2019
3079|2136|181.42|20/08/2019
3080|1443|136.04|17/01/2018
3081|1812|115.31|04/04/2018
3082|478|115.92|18/06/2018
3083|1346|149.32|08/11/2018
3084|2466|8.85|13/05/2018
3085|926|71.50|12/11/2019
3086|1269|73.03|24/05/2019
3087|1006|55.50|30/03/2019
3088|2178|69.02|25/05/2019
3089|1841|41.71|14/08/2018
3090|1184|152.16|26/11/2017
3091|1560|98.91|24/03/2019
3092|965|91.62|19/11/2019
3093|2552|70.96|08/01/2018
3094|793|60.71|13/01/2019
3095|2819|157.38|09/08/2019
3096|2514|73.10|27/11/2018
3097|2999|183.96|23/03/2018
3098|2870|93.03|11/12/2018
3099|818|189.32|05/09/2019
3100|520|124.61|22/06/2018
3101|1568|162.09|24/11/2017
3102|278|85.74|26/12/2018
3103|928|148.17|28/07/2019
3104|2525|47.86|19/08/2019
3105|1609|58.02|17/01/2018
3106|374|82.01|16/08/2019
3107|2352|57.52|12/11/2019
3108|2333|44.45|31/10/2018
3109|2859|70.35|21/08/2019
3110|1931|185.60|15/08/2018
3111|721|125.06|07/08/2018
3112|2505|62.10|08/04/2019
3113|1977|2.43|09/09/2019
3114|351|15.16|05/03/2019
3115|2089|190.16|28/05/2018
3116|2251|118.92|23/05/2019
3117|28|19.63|31/08/2018
3118|1483|25.70|23/08/2019
3119|2501|64.79|07/09/2018
3120|1227|4.35|18/07/2018
3121|444|184.21|07/07/2018
3122|608|188.62|27/05/2019
3123|936|150.43|08/05/2019
3124|549|81.44|25/10/2018
3125|2621|99.85|18/05/2018
3126|499|32.03|09/04/2019
3127|128|57.35|11/10/2018
3128|251|147.67|19/04/2019
3129|2508|62.56|31/10/2019
3130|2215|9.86|25/04/2019
3131|228|190.68|05/08/2018
3132|2127|137.77|23/12/2017
3133|1731|107.90|16/06/2018
3134|515|35.51|11/07/2019
3135|295|63.76|20/12/2017
3136|1936|173.45|16/12/2018
3137|673|166.26|18/08/2018
3138|1950|14.47|05/11/2019
3139|2884|60.35|30/05/2019
3140|455|187.57|09/03/2018
3141|1674|4.44|21/09/2018
3142|487|21.50|06/10/2018
3143|2475|152.99|30/12/2017
3144|2332|2.71|15/07/2019
3145|193|185.86|13/12/2017
3146|2227|197.44|10/11/2018
3147|59|172.93|25/09/2018
3148|2695|123.12|03/05/2018
3149|780|36.70|24/07/2018
3150|603|57.35|20/05/2019
3151|2610|179.78|13/04/2018
3152|149|14.54|24/12/2018
3153|1589|66.35|22/03/2018
3154|1476|160.11|24/01/2019
3155|126|197.99|04/06/2018
3156|1756|91.58|28/10/2019
3157|631|81.74|07/03/2018
3158|1850|60.22|02/07/2019
3159|1084|178.80|12/09/2019
3160|1305|14.50|21/02/2019
3161|1016|32.67|01/10/2019
3162|2150|67.49|12/12/2018
3163|1423|61.89|17/04/2019
3164|2244|119.72|11/12/2018
3165|1863|138.74|28/02/2019
3166|1921|33.50|15/10/2018
3167|880|10.13|14/02/2019
3168|1936|4.79|19/07/2018
3169|579|193.00|30/05/2018
3170|1601|147.24|19/09/2018
3171|2749|138.01|08/10/2019
3172|1528|120.75|15/02/2018
3173|2202|4.35|29/01/2018
3174|356|143.26|20/11/2019
3175|2938|17.44|12/11/2018
3176|2542|125.50|22/03/2018
3177|1296|115.10|18/02/2019
3178|1602|79.55|02/05/2018
3179|2370|138.54|12/02/2019
3180|1272|154.68|11/05/2019
3181|1997|185.10|09/02/2019
3182|1544|5.92|10/01/2019
3183|912|4.02|16/10/2019
3184|2752|41.32|08/07/2018
3185|361|113.46|13/06/2018
3186|1953|117.27|10/12/2018
3187|193|9.41|04/02/2018
3188|1160|31.70|11/10/2018
3189|947|45.56|17/09/2019
3190|1149|193.74|23/05/2019
3191|1383|79.10|29/12/2017
3192|89|4.32|14/09/2018
3193|233|181.85|09/05/2019
3194|26|89.33|22/03/2019
3195|2219|46.94|22/01/2018
3196|2777|33.47|05/07/2019
3197|104|41.46|15/07/2018
3198|2346|151.46|28/11/2018
3199|1086|150.81|04/12/2018
3200|1182|75.16|05/11/2018
3201|2538|72.70|28/06/2019
3202|2629|110.08|29/10/2019
3203|2214|17.37|15/06/2019
3204|1867|60.08|08/03/2018
3205|2082|84.20|01/05/2019
3206|1741|186.32|02/07/2019
3207|613|145.11|19/05/2018
3208|2211|147.36|21/04/2018
3209|319|115.25|23/07/2018
3210|1966|194.96|28/10/2018
3211|464|45.80|05/09/2018
3212|1616|116.57|24/02/2018
3213|2447|64.14|10/12/2017
3214|1279|21.20|25/06/2019
3215|1603|73.05|11/03/2018
3216|728|186.23|24/07/2018
3217|672|54.10|30/03/2019
3218|780|166.24|11/11/2019
3219|2925|48.94|03/08/2019
3220|1166|83.40|03/02/2018
3221|2393|85.96|22/02/2018
3222|930|153.84|19/06/2018
3223|208|103.77|04/01/2019
3224|127|19.04|27/04/2018
3225|2509|76.03|24/09/2018
3226|1020|168.04|12/11/2019
3227|2201|92.43|11/05/2018
3228|49|188.80|24/08/2019
3229|91|43.36|07/08/2018
3230|1941|83.94|30/07/2018
3231|2934|172.85|13/05/2019
3232|1331|178.02|27/10/2018
3233|2104|30.07|08/12/2017
3234|1528|85.79|19/07/2018
3235|36|2.29|09/06/2019
3236|806|47.48|06/04/2018
3237|1022|106.21|02/04/2019
3238|2215|24.84|17/06/2018
3239|205|123.46|05/08/2019
3240|732|63.55|20/11/2019
3241|1647|111.58|17/08/2019
3242|338|58.85|28/10/2019
3243|2753|92.76|06/10/2018
3244|961|190.82|13/08/2018
3245|2926|60.78|26/02/2019
3246|1802|68.37|27/01/2019
3247|1180|90.74|21/12/2018
3248|2507|123.35|14/05/2018
3249|1642|178.45|19/06/2019
3250|575|150.39|05/03/2018
3251|982|138.39|13/08/2019
3252|1925|72.60|22/07/2018
3253|1647|6.55|25/05/2018
3254|2109|92.03|24/08/2019
3255|2045|79.52|15/02/2019
3256|935|38.15|21/02/2018
3257|1268|43.35|24/10/2018
3258|464|61.70|12/08/2019
3259|869|116.83|05/05/2018
3260|2207|142.56|09/04/2019
3261|1229|9.37|06/08/2018
3262|1551|39.36|09/04/2018
3263|1088|157.35|01/06/2018
3264|2097|69.71|23/03/2019
3265|1002|6.08|12/04/2018
3266|892|127.94|02/03/2018
3267|1304|6.92|10/12/2018
3268|1344|146.01|30/04/2019
3269|2950|76.47|10/09/2019
3270|413|190.18|02/01/2019
3271|2765|152.34|11/11/2018
3272|1769|76.40|21/02/2019
3273|148|55.00|18/11/2018
3274|2741|159.00|15/09/2018
3275|1796|192.83|12/12/2017
3276|2749|133.80|02/03/2018
3277|3002|116.15|02/07/2018
3278|2222|64.74|17/11/2018
3279|1879|119.26|23/11/2017
3280|946|49.87|27/05/2018
3281|1781|150.79|10/07/2018
3282|1617|66.41|03/02/2018
3283|601|80.76|20/06/2018
3284|1721|102.24|30/11/2018
3285|1984|22.58|10/04/2019
3286|2557|45.95|26/06/2019
3287|1769|93.11|31/08/2019
3288|1832|76.49|05/01/2019
3289|317|197.76|29/10/2019
3290|2946|191.54|08/12/2017
3291|2367|53.06|09/05/2019
3292|2665|177.33|03/10/2018
3293|56|22.70|26/06/2018
3294|1503|53.05|26/03/2018
3295|1079|162.38|02/02/2018
3296|2091|101.47|05/05/2019
3297|1712|76.30|17/08/2018
3298|1752|13.84|23/08/2019
3299|632|149.56|16/03/2019
3300|8|134.41|11/01/2018
3301|1557|71.62|10/09/2019
3302|206|55.87|07/03/2019
3303|2819|155.00|16/01/2018
3304|2476|119.30|27/05/2018
3305|351|164.30|27/09/2019
3306|955|82.57|08/02/2018
3307|2307|157.97|01/07/2018
3308|1665|6.54|15/10/2018
3309|1847|110.01|22/03/2018
3310|1329|83.76|09/05/2019
3311|624|120.38|17/09/2019
3312|264|17.47|31/03/2018
3313|497|37.51|01/07/2018
3314|87|148.49|20/05/2019
3315|1730|162.12|04/06/2019
3316|1115|193.42|12/12/2018
3317|561|42.46|25/08/2019
3318|2961|142.19|06/10/2018
3319|2285|127.81|10/04/2018
3320|2341|192.72|16/03/2019
3321|1402|75.55|19/02/2018
3322|2058|142.00|17/08/2019
3323|2249|124.13|06/02/2019
3324|777|4.65|08/02/2019
3325|1616|54.94|26/12/2018
3326|792|163.54|12/12/2018
3327|651|84.36|28/05/2019
3328|289|13.29|23/09/2018
3329|848|143.97|04/09/2018
3330|1372|173.08|18/02/2018
3331|2864|23.82|15/05/2018
3332|654|47.01|11/02/2018
3333|1286|2.19|17/02/2019
3334|2063|121.42|12/06/2019
3335|1765|85.30|04/08/2019
3336|230|116.75|13/01/2019
3337|2150|128.37|29/09/2019
3338|1634|162.98|06/04/2018
3339|661|22.56|05/01/2018
3340|1597|115.82|03/02/2019
3341|31|35.58|22/09/2019
3342|832|19.39|15/04/2018
3343|1475|57.69|17/07/2018
3344|1172|127.05|01/01/2019
3345|1545|166.97|20/04/2019
3346|164|143.78|04/08/2018
3347|1726|123.49|05/02/2018
3348|1391|82.13|19/09/2019
3349|1532|133.24|26/07/2018
3350|2176|96.96|15/10/2018
3351|2384|35.71|25/04/2018
3352|2445|193.24|25/11/2018
3353|2070|135.63|01/08/2019
3354|2184|108.00|24/07/2019
3355|2245|5.52|21/04/2019
3356|1691|21.95|21/09/2019
3357|152|145.69|04/11/2018
3358|1178|73.51|09/05/2018
3359|53|44.53|27/09/2018
3360|1245|164.94|22/04/2018
3361|1092|59.11|08/01/2018
3362|952|144.00|11/05/2019
3363|317|56.97|07/09/2019
3364|1260|62.74|12/07/2018
3365|1319|18.24|21/03/2019
3366|932|75.09|13/01/2018
3367|741|27.26|09/02/2018
3368|540|191.03|11/12/2018
3369|2534|40.03|19/01/2019
3370|1184|83.86|24/12/2018
3371|2975|23.53|01/09/2018
3372|147|9.35|08/11/2018
3373|2016|89.33|04/03/2019
3374|2254|63.62|17/09/2019
3375|1775|157.27|20/11/2017
3376|6|103.74|16/06/2019
3377|879|167.27|05/10/2019
3378|2248|105.61|29/01/2018
3379|2775|17.97|28/08/2018
3380|2080|105.93|11/08/2018
3381|1743|161.35|27/04/2019
3382|1844|173.52|06/11/2018
3383|948|93.20|22/04/2019
3384|1984|178.34|20/02/2019
3385|2017|136.42|22/04/2019
3386|1948|151.19|15/07/2019
3387|1358|125.95|24/03/2019
3388|2222|180.07|23/06/2019
3389|1218|153.27|12/09/2018
3390|973|191.93|15/10/2019
3391|1297|61.08|01/03/2018
3392|1578|48.18|20/09/2019
3393|279|104.30|09/11/2018
3394|295|56.03|10/03/2019
3395|62|11.92|24/01/2019
3396|2792|15.29|01/03/2019
3397|1807|98.80|04/08/2019
3398|95|192.80|04/09/2019
3399|2821|26.47|16/03/2018
3400|780|138.11|11/09/2019
3401|1305|141.18|01/11/2018
3402|2998|56.41|12/12/2018
3403|2245|171.27|01/05/2018
3404|603|85.97|16/12/2017
3405|1615|108.61|26/02/2019
3406|2562|174.12|25/09/2018
3407|2387|129.50|28/07/2018
3408|2314|73.49|19/02/2018
3409|869|59.77|19/10/2019
3410|2493|129.44|08/03/2018
3411|2545|120.68|24/10/2019
3412|2764|96.78|24/05/2019
